"sampleid","date","site","plot","vegplot_area_cm2","LAI","chlorophyll","brown","junc_live_cover","spal_live_cover","dead_cover","bare_cover","avg_thatch_ht_cm","water_depth_cm","spal_tot_live_stem_ht_cm","spal_live_stem_count","junc_tot_live_stem_ht_cm","junc_live_stem_count","notes","zone","survey","stemsm2","species","live_stem_count","dead_stem_count","live__stem_cm","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","area","bg.total","ag.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","percentN","percentC","CN_ratio","agm2.allom","agm2.allom.new","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"13m1",2014-06-23,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,40.65,31.03,205.328536221077,227.540757327331,2007.51373165837,1399.01011556312,NA,659.16,459.36,300.806305563878,NA,333.34720948454,NA,NA,NA,NA,NA,NA,83.4660499738678,1384.75194389554
"13m2",2014-06-23,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,39.63,26.49,272.149439809015,331.638161675314,2007.51373165837,1399.01011556312,NA,1171.84,816.64,398.698929320207,NA,485.849906854335,NA,NA,NA,NA,NA,NA,107.852822996313,1350.00540065388
"13m3",2014-06-23,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,38.34,33.7,150.433167954744,177.95711590157,2007.51373165837,1399.01011556312,NA,732.4,510.4,220.3845910537,NA,260.7071747958,NA,NA,NA,NA,NA,NA,57.6760765938488,1306.06124302472
"13m4",2014-06-23,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,45.59,30.7,269.613581111885,288.733660523359,2007.51373165837,1399.01011556312,NA,805.64,561.44,394.983896328912,NA,422.994812666721,NA,NA,NA,NA,NA,NA,122.916831628908,1553.03422194828
"13m5",2014-06-23,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,37.97,27.02,318.264362443629,329.698726804365,2007.51373165837,1399.01011556312,NA,1025.36,714.56,466.257290979917,NA,483.008634768395,NA,NA,NA,NA,NA,NA,120.844978419846,1293.45710479
"13m6",2014-06-23,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,40.14,26.59,270.08141328336,291.740960768871,2007.51373165837,1399.01011556312,NA,878.88,612.48,395.669270460122,NA,427.400507526396,NA,NA,NA,NA,NA,NA,108.410679291941,1367.37867227471
"13s1",2014-06-23,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,40.44,24.18,350.084896859721,490.938130423011,1731.22019786377,517.502174408929,NA,1894.8,566.4,1204.29204519744,NA,1688.82716865516,NA,NA,NA,NA,NA,NA,141.574332290071,909.38332734708
"13s2",2014-06-23,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,38.87,26.88,109.327317935366,168.464534504178,1731.22019786377,517.502174408929,NA,821.08,245.44,376.085973697659,NA,579.517998694372,NA,NA,NA,NA,NA,NA,42.4955284814768,874.078386102398
"13s3",2014-06-23,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,38.27,32.51,173.921679105668,255.902541898778,1731.22019786377,517.502174408929,NA,1010.56,302.08,598.290576123498,NA,880.304744131796,NA,NA,NA,NA,NA,NA,66.5598265937391,860.586051868762
"13s4",2014-06-23,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,39.04,34.15,169.354520301135,247.454588575046,1731.22019786377,517.502174408929,NA,947.4,283.2,582.579549835904,NA,851.243784698158,NA,NA,NA,NA,NA,NA,66.1160047255631,877.901214135262
"13s5",2014-06-23,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,39.99,26.37,151.705536802438,196.531893307606,1731.22019786377,517.502174408929,NA,757.92,226.56,521.867046600387,NA,676.069712978165,NA,NA,NA,NA,NA,NA,60.667044167295,899.264076671853
"13s6",2014-06-23,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,39.65,27.72,102.830559631052,161.464608293007,1731.22019786377,517.502174408929,NA,757.92,226.56,353.737125130819,NA,555.438252527944,NA,NA,NA,NA,NA,NA,40.7723168937121,891.618420606125
"13t1",2014-06-23,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,40.62,29.59,978.44611512633,994.668900978552,2810.08066315696,8502.60458165519,NA,615.12,1861.2,332.671679142952,NA,338.187426332708,NA,NA,NA,NA,NA,NA,397.444811964315,4595.2127464427
"13t2",2014-06-23,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,41.38,32.55,751.945300429931,817.587024871577,2810.08066315696,8502.60458165519,NA,717.64,2171.4,255.661402146176,NA,277.979588456336,NA,NA,NA,NA,NA,NA,311.154965317905,4681.18915430327
"13t3",2014-06-23,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,41.08,28.84,519.871888765734,536.897202407722,2810.08066315696,8502.60458165519,NA,358.82,1085.7,176.75644218035,NA,182.545048818625,NA,NA,NA,NA,NA,NA,213.563371904964,4647.25109856883
"13t4",2014-06-23,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,41.12,31.6,771.476458271975,811.296497122437,2810.08066315696,8502.60458165519,NA,615.12,1861.2,262.301995812471,NA,275.840809021629,NA,NA,NA,NA,NA,NA,317.231119641436,4651.77617266676
"13t5",2014-06-23,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,41.5,27.61,800.663139550443,839.884795997789,2810.08066315696,8502.60458165519,NA,615.12,1861.2,272.225467447151,NA,285.560830639248,NA,NA,NA,NA,NA,NA,332.275202913434,4694.76437659704
"13t6",2014-06-23,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.90915131385,628.429766288957,2810.08066315696,8502.60458165519,NA,563.86,1706.1,195.469111446709,NA,213.666120538245,NA,NA,NA,NA,NA,NA,NA,NA
"14m1",2014-07-21,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,42.51,25.56,211.005887920577,215.725149729664,2497.60583327022,1645.70077073687,NA,637.84,420.28,342.884567870938,NA,350.553368310704,NA,NA,NA,NA,NA,NA,89.6986029550373,1761.31963736341
"14m2",2014-07-21,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,41.98,29.71,174.30421859982,217.89953878109,2497.60583327022,1645.70077073687,NA,1093.44,720.48,283.244355224707,NA,354.086750519271,NA,NA,NA,NA,NA,NA,73.1729109682044,1739.36011236217
"14m3",2014-07-21,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,42.85,30.85,184.053963533218,188.91375043422,2497.60583327022,1645.70077073687,NA,728.96,480.32,299.087690741479,NA,306.984844455607,NA,NA,NA,NA,NA,NA,78.8671233739839,1775.40687981704
"14m4",2014-07-21,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,41.44,28.17,332.287590088575,356.433664397432,2497.60583327022,1645.70077073687,NA,1275.68,840.56,539.967333893934,NA,579.204704645827,NA,NA,NA,NA,NA,NA,137.699977332705,1716.98625670054
"14m5",2014-07-21,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,42.6,33.14,319.32330128746,307.658420494328,2497.60583327022,1645.70077073687,NA,911.2,600.4,518.900364592123,NA,499.944933303283,NA,NA,NA,NA,NA,NA,136.031726348458,1765.04861330702
"14m6",2014-07-21,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,42.27,32.1,235.927867510139,235.053946820423,2497.60583327022,1645.70077073687,NA,728.96,480.32,383.382784703976,NA,381.962663583187,NA,NA,NA,NA,NA,NA,99.7267095965358,1751.3757015138
"14s1",2014-07-21,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,41.45,32.54,292.66881856624,385.616087401465,1872.65617349672,576.707931650629,NA,1571.36,483.92,1000.92735949654,NA,1318.80701891301,NA,NA,NA,NA,NA,NA,121.311225295706,1015.26142158358
"14s2",2014-07-21,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,41.99,35.65,134.72386874467,228.268281765323,1872.65617349672,576.707931650629,NA,1434.72,441.84,460.755631106771,NA,780.677523637405,NA,NA,NA,NA,NA,NA,56.5705524858869,1028.48798775137
"14s3",2014-07-21,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,40.68,31.58,196.779868811099,275.097207704045,1872.65617349672,576.707931650629,NA,1161.44,357.68,672.987151333959,NA,940.832450347834,NA,NA,NA,NA,NA,NA,80.0500506323551,996.401317973941
"14s4",2014-07-21,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,41.32,31.77,210.14201745237,298.495717003626,1872.65617349672,576.707931650629,NA,1298.08,399.76,718.685699687105,NA,1020.8553521524,NA,NA,NA,NA,NA,NA,86.8306816113193,1012.07724824688
"14s5",2014-07-21,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,41.45,36.27,131.612991917504,171.701160986231,1872.65617349672,576.707931650629,NA,819.84,252.48,450.116432357864,NA,587.21797057291,NA,NA,NA,NA,NA,NA,54.5535851498054,1015.26142158358
"14s6",2014-07-21,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,41.24,31.83,98.7445977456539,166.18142161633,1872.65617349672,576.707931650629,NA,888.16,273.52,337.706524290136,NA,568.340461927849,NA,NA,NA,NA,NA,NA,40.7222721103077,1010.11775696277
"14t1",2014-07-21,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,41.7,28.78,972.741077767346,977.113992705925,4568.71093381782,3145.57995419326,NA,916.74,631.18,1361.83750887428,NA,1367.9595897883,NA,NA,NA,NA,NA,NA,405.633029428983,3216.85930030062
"14t2",2014-07-21,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,42.03,25.55,694.581418199581,749.830980271453,4568.71093381782,3145.57995419326,NA,1041.75,717.25,972.413985479413,NA,1049.76337238003,NA,NA,NA,NA,NA,NA,291.932570069284,3242.31646023106
"14t3",2014-07-21,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,41.65,29.73,514.037530890165,531.998743673277,4568.71093381782,3145.57995419326,NA,583.38,401.66,719.652543246231,NA,744.798241142588,NA,NA,NA,NA,NA,NA,214.096631615754,3213.00215485661
"14t4",2014-07-21,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,42.34,29.05,511.29953796641,530.863368210497,4568.71093381782,3145.57995419326,NA,625.05,430.35,715.819353152974,NA,743.208715494696,NA,NA,NA,NA,NA,NA,216.484224374978,3266.23076198389
"14t5",2014-07-21,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,41.68,26.11,487.224497209252,512.616695016786,4568.71093381782,3145.57995419326,NA,666.72,459.04,682.114296092953,NA,717.6633730235,NA,NA,NA,NA,NA,NA,203.075170436816,3215.31644212302
"14t6",2014-07-21,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,40.63,29.63,557.489154591515,613.205518180974,4568.71093381782,3145.57995419326,NA,1000.08,688.56,780.484816428121,NA,858.487725453364,NA,NA,NA,NA,NA,NA,226.507843510533,3134.3163877989
"15m1",2014-08-19,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,41.43,27.92,205.47196588633,211.43998713619,1800.29358131242,1937.34394529784,NA,459.76,494.76,235.265400939848,NA,242.098785270938,NA,NA,NA,NA,NA,NA,85.1270354667065,1548.50322727463
"15m2",2014-08-19,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,40.32,28.93,118.572823929432,159.641129395805,1800.29358131242,1937.34394529784,NA,788.16,848.16,135.7658833992,NA,182.789093158197,NA,NA,NA,NA,NA,NA,47.808562608347,1507.01545072926
"15m3",2014-08-19,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,39.34,30.06,220.846039398242,241.603580178588,1800.29358131242,1937.34394529784,NA,788.16,848.16,252.868715110987,NA,276.636099304483,NA,NA,NA,NA,NA,NA,86.8808318992684,1470.38660296847
"15m4",2014-08-19,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,40.52,27.37,257.312104002506,258.875818910823,1800.29358131242,1937.34394529784,NA,591.12,636.12,294.622359082869,NA,296.412812652892,NA,NA,NA,NA,NA,NA,104.262864541815,1514.49072578248
"15m5",2014-08-19,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,40.42,30.83,196.54087723844,210.823520215878,1800.29358131242,1937.34394529784,NA,722.48,777.48,225.039304438014,NA,241.39293064718,NA,NA,NA,NA,NA,NA,79.4418225797775,1510.75308825587
"15m6",2014-08-19,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,35.78,23.01,126.231901180883,133.426363481045,1800.29358131242,1937.34394529784,NA,459.76,494.76,144.535526852111,NA,152.773186185797,NA,NA,NA,NA,NA,NA,45.1657742425199,1337.32670702115
"15s1",2014-08-19,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,39.4,35.47,272.251011084306,367.717157771619,1739.99142115884,884.797149889843,NA,1460.04,742.44,539.057001946926,NA,728.079972387806,NA,NA,NA,NA,NA,NA,107.266898367217,1034.16669699318
"15s2",2014-08-19,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,41.2,34.81,131.345467625084,222.167157706064,1739.99142115884,884.797149889843,NA,1269.6,645.6,260.064025897666,NA,439.890972258007,NA,NA,NA,NA,NA,NA,54.1143326615346,1081.41289127206
"15s3",2014-08-19,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,39.17,26.53,148.827352423817,196.703258034208,1739.99142115884,884.797149889843,NA,952.2,484.2,294.678157799158,NA,389.472450907732,NA,NA,NA,NA,NA,NA,58.2956739444091,1028.12968327977
"15s4",2014-08-19,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,40.47,32.81,62.1503841839269,111.924419483879,1739.99142115884,884.797149889843,NA,634.8,322.8,123.057760684175,NA,221.61035057808,NA,NA,NA,NA,NA,NA,25.1522604792352,1062.2519347034
"15s5",2014-08-19,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,40.73,30.43,102.517139498567,124.18019473045,1739.99142115884,884.797149889843,NA,571.32,290.52,202.983936207163,NA,245.876785566291,NA,NA,NA,NA,NA,NA,41.7552309177663,1069.07638498813
"15s6",2014-08-19,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,40.35,28.64,110.762370794895,188.856565506117,1739.99142115884,884.797149889843,NA,1079.16,548.76,219.309494173892,NA,373.935999702112,NA,NA,NA,NA,NA,NA,44.6926166157401,1059.10218841814
"15t1",2014-08-19,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,39.62,26.09,683.957939177518,703.833511205395,2876.96124078184,3803.42170132325,NA,524.8,693.8,512.968454383139,NA,527.875133404046,NA,NA,NA,NA,NA,NA,270.984135502133,2646.76772166204
"15t2",2014-08-19,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,39.69,37.36,627.073917341806,677.99447789773,2876.96124078184,3803.42170132325,NA,656,867.25,470.305438006355,NA,508.495858423297,NA,NA,NA,NA,NA,NA,248.885637792963,2651.44398972151
"15t3",2014-08-19,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,39.69,30.07,487.478044578273,512.038581495408,2876.96124078184,3803.42170132325,NA,472.32,624.42,365.608533433705,NA,384.028936121556,NA,NA,NA,NA,NA,NA,193.480035893117,2651.44398972151
"15t4",2014-08-19,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,40.98,34.66,674.666895349306,693.464933890486,2876.96124078184,3803.42170132325,NA,498.56,659.11,506.000171511979,NA,520.098700417865,NA,NA,NA,NA,NA,NA,276.478493714146,2737.62092967467
"15t5",2014-08-19,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,40.38,30.23,582.185100342387,595.016875050385,2876.96124078184,3803.42170132325,NA,446.08,589.73,436.63882525679,NA,446.262656287789,NA,NA,NA,NA,NA,NA,235.086343518256,2697.53863202204
"15t6",2014-08-19,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.32722872047,478.306631747382,2876.96124078184,3803.42170132325,NA,498.56,659.11,324.995421540352,NA,358.729973810537,NA,NA,NA,NA,NA,NA,NA,NA
"16m1",2014-09-17,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,40.18,27.4,294.286206437968,291.279459333619,3381.30658024818,1715.8705570974,NA,1480.32,751.2,597.400999069075,NA,591.297302447247,NA,NA,NA,NA,NA,NA,118.244197746776,2048.04577378545
"16m2",2014-09-17,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,41.78,32.62,110.025058448797,185.003049049481,3381.30658024818,1715.8705570974,NA,2220.48,1126.8,223.350868651058,NA,375.556189570446,NA,NA,NA,NA,NA,NA,45.9684694199074,2129.60060798298
